user_id,parent_asin,score,rank
AE2KIIHPQKO3QZ6TBKHQTZYPC65A,B09P9KH5V5,0.0716824130840659,16
AE2KIIHPQKO3QZ6TBKHQTZYPC65A,0593318935,0.070922562216568,17
AE2KIIHPQKO3QZ6TBKHQTZYPC65A,0593438531,0.0708937668246811,18
AE2KIIHPQKO3QZ6TBKHQTZYPC65A,0593438698,0.0693088854730129,19
AE2KIIHPQKO3QZ6TBKHQTZYPC65A,198212038X,0.0688247739839315,20
AE2UE4MFTXIDF6K3CJGS6DY5L2FA,1982198990,0.3746296786372661,1
AE2UE4MFTXIDF6K3CJGS6DY5L2FA,0593335120,0.3300513368750363,2
AE2UE4MFTXIDF6K3CJGS6DY5L2FA,1250274141,0.3180131079101121,3
AE2UE4MFTXIDF6K3CJGS6DY5L2FA,0593158067,0.31222653,4
AE2UE4MFTXIDF6K3CJGS6DY5L2FA,B09NTK4D44,0.3084096067652857,5
AE2UE4MFTXIDF6K3CJGS6DY5L2FA,0593438531,0.3065042055782431,6
AE2UE4MFTXIDF6K3CJGS6DY5L2FA,0593420039,0.1149294463423812,7
AE2UE4MFTXIDF6K3CJGS6DY5L2FA,052553900X,0.1022434523848146,8
AE2UE4MFTXIDF6K3CJGS6DY5L2FA,1668004402,0.0960778100304937,9
AE2UE4MFTXIDF6K3CJGS6DY5L2FA,0593358708,0.0928865995877265,10
AE2UE4MFTXIDF6K3CJGS6DY5L2FA,0593337220,0.0892230605175733,11
AE2UE4MFTXIDF6K3CJGS6DY5L2FA,0593422511,0.0873719861394667,12
AE2UE4MFTXIDF6K3CJGS6DY5L2FA,0593446062,0.0870052911158192,13
AE2UE4MFTXIDF6K3CJGS6DY5L2FA,0593296990,0.0826292145384997,14
AE2UE4MFTXIDF6K3CJGS6DY5L2FA,B09P9KH5V5,0.0824147604256504,15
AE2UE4MFTXIDF6K3CJGS6DY5L2FA,059333521X,0.0804966678095608,16
AE2UE4MFTXIDF6K3CJGS6DY5L2FA,0593337565,0.0793074989763647,17
AE2UE4MFTXIDF6K3CJGS6DY5L2FA,198212038X,0.0791292733488643,18
AE2UE4MFTXIDF6K3CJGS6DY5L2FA,1668005425,0.0778081894571203,19
AE2UE4MFTXIDF6K3CJGS6DY5L2FA,B0B9KH5M24,0.0774233198858499,20
AE32PLWNEOAK7WTWD6OCGOZI6GFQ,1982198990,0.328584796681366,1
AE32PLWNEOAK7WTWD6OCGOZI6GFQ,0593438531,0.2878029856103647,2
AE32PLWNEOAK7WTWD6OCGOZI6GFQ,0593335120,0.2761508343422472,3
AE32PLWNEOAK7WTWD6OCGOZI6GFQ,1668004402,0.266438145856812,4
AE32PLWNEOAK7WTWD6OCGOZI6GFQ,0063031361,0.2659542985210204,5
AE32PLWNEOAK7WTWD6OCGOZI6GFQ,0593336488,0.2572525393331039,6
AE32PLWNEOAK7WTWD6OCGOZI6GFQ,0593186508,0.1188901918125361,7
AE32PLWNEOAK7WTWD6OCGOZI6GFQ,0593420039,0.1049713667251467,8
AE32PLWNEOAK7WTWD6OCGOZI6GFQ,0593431111,0.0970165002468764,9
AE32PLWNEOAK7WTWD6OCGOZI6GFQ,052553900X,0.0896769421367549,10
AE32PLWNEOAK7WTWD6OCGOZI6GFQ,0593358708,0.0853662776245021,11
AE32PLWNEOAK7WTWD6OCGOZI6GFQ,0593337220,0.0819993474673104,12
AE32PLWNEOAK7WTWD6OCGOZI6GFQ,0593422511,0.0785292442942857,13
AE32PLWNEOAK7WTWD6OCGOZI6GFQ,0593446062,0.0781996617316603,14
AE32PLWNEOAK7WTWD6OCGOZI6GFQ,B09P9KH5V5,0.0740737293597757,15
AE32PLWNEOAK7WTWD6OCGOZI6GFQ,059333521X,0.0739794644499644,16
AE32PLWNEOAK7WTWD6OCGOZI6GFQ,0593337565,0.0728865735786482,17
AE32PLWNEOAK7WTWD6OCGOZI6GFQ,0593296990,0.0724734456646251,18
AE32PLWNEOAK7WTWD6OCGOZI6GFQ,0593321200,0.0721502564088392,19
AE32PLWNEOAK7WTWD6OCGOZI6GFQ,0593438698,0.0716210211664438,20
AE372JACMR3YN6SDAIZM4UBJPFDQ,125076744X,0.3256273329066515,1
AE372JACMR3YN6SDAIZM4UBJPFDQ,0593496795,0.322153535211041,2
AE372JACMR3YN6SDAIZM4UBJPFDQ,1982198990,0.2799761335029602,3
AE372JACMR3YN6SDAIZM4UBJPFDQ,1982153989,0.2588311074347496,4
AE372JACMR3YN6SDAIZM4UBJPFDQ,0593158067,0.25344285,5
AE372JACMR3YN6SDAIZM4UBJPFDQ,1250274141,0.2484679796196877,6
AE372JACMR3YN6SDAIZM4UBJPFDQ,B09NTK4D44,0.2484315896153497,7
AE372JACMR3YN6SDAIZM4UBJPFDQ,0593296990,0.2465217606123125,8
AE372JACMR3YN6SDAIZM4UBJPFDQ,B09JPKYJZH,0.2435491980666399,9
AE372JACMR3YN6SDAIZM4UBJPFDQ,1538706792,0.2409014648707151,10
AE372JACMR3YN6SDAIZM4UBJPFDQ,1982147318,0.1954715299619054,11
AE372JACMR3YN6SDAIZM4UBJPFDQ,0593420039,0.0891495562808692,12
AE372JACMR3YN6SDAIZM4UBJPFDQ,052553900X,0.0764107279989719,13
AE372JACMR3YN6SDAIZM4UBJPFDQ,125079675X,0.0756202963843971,14
AE372JACMR3YN6SDAIZM4UBJPFDQ,161620995X,0.0668297547508031,15
AE372JACMR3YN6SDAIZM4UBJPFDQ,0593438531,0.0668280621617466,16
AE372JACMR3YN6SDAIZM4UBJPFDQ,0593318935,0.0600923524475097,17
AE372JACMR3YN6SDAIZM4UBJPFDQ,0593358708,0.0593805514974594,18
AE372JACMR3YN6SDAIZM4UBJPFDQ,1525899805,0.0585014571124479,19
AE372JACMR3YN6SDAIZM4UBJPFDQ,1250229898,0.0583105990302041,20
AE3C7PMJA35ZAQFQSUKDNDNM2VFQ,1982198990,0.3433996637456417,1
AE3C7PMJA35ZAQFQSUKDNDNM2VFQ,1250763169,0.3332277804142189,2
AE3C7PMJA35ZAQFQSUKDNDNM2VFQ,1982147318,0.301628691913867,3
AE3C7PMJA35ZAQFQSUKDNDNM2VFQ,0593335120,0.2998619246630967,4
AE3C7PMJA35ZAQFQSUKDNDNM2VFQ,B09NTK4D44,0.297857535507381,5
AE3C7PMJA35ZAQFQSUKDNDNM2VFQ,1250274141,0.2945974551187491,6
AE3C7PMJA35ZAQFQSUKDNDNM2VFQ,0593158067,0.28243265,7
AE3C7PMJA35ZAQFQSUKDNDNM2VFQ,B094GS94R4,0.2808905632576167,8
AE3C7PMJA35ZAQFQSUKDNDNM2VFQ,1668004402,0.276470536620388,9
AE3C7PMJA35ZAQFQSUKDNDNM2VFQ,B09K68LF89,0.1479667583557987,10
AE3C7PMJA35ZAQFQSUKDNDNM2VFQ,0593420039,0.1081481529636931,11
AE3C7PMJA35ZAQFQSUKDNDNM2VFQ,052553900X,0.0937201966935843,12
AE3C7PMJA35ZAQFQSUKDNDNM2VFQ,0593358708,0.0875629254424524,13
AE3C7PMJA35ZAQFQSUKDNDNM2VFQ,1622889347,0.0854008812688064,14
AE3C7PMJA35ZAQFQSUKDNDNM2VFQ,0593337220,0.0841093573295152,15
AE3C7PMJA35ZAQFQSUKDNDNM2VFQ,0593422511,0.0818830507984793,16
AE3C7PMJA35ZAQFQSUKDNDNM2VFQ,0593446062,0.0815393925096434,17
AE3C7PMJA35ZAQFQSUKDNDNM2VFQ,0593438531,0.0810697415718567,18
AE3C7PMJA35ZAQFQSUKDNDNM2VFQ,B09P9KH5V5,0.0772372508930495,19
AE3C7PMJA35ZAQFQSUKDNDNM2VFQ,059333521X,0.075883106422875,20
AE3EAPQJCJJ4AIY7I7SDAWLVSZOQ,1982198990,0.2921872393256664,1
AE3EAPQJCJJ4AIY7I7SDAWLVSZOQ,1250271398,0.2805411334431052,2
AE3EAPQJCJJ4AIY7I7SDAWLVSZOQ,1250274141,0.2651133516039705,3
AE3EAPQJCJJ4AIY7I7SDAWLVSZOQ,B09NTK4D44,0.2594626009303486,4
AE3EAPQJCJJ4AIY7I7SDAWLVSZOQ,0593158067,0.2594411,5
AE3EAPQJCJJ4AIY7I7SDAWLVSZOQ,1982178892,0.2544523696669102,6
AE3EAPQJCJJ4AIY7I7SDAWLVSZOQ,0593336488,0.2480944704248309,7
AE3EAPQJCJJ4AIY7I7SDAWLVSZOQ,125021081X,0.24581291,8
AE3EAPQJCJJ4AIY7I7SDAWLVSZOQ,0593420039,0.0943687016375601,9
AE3EAPQJCJJ4AIY7I7SDAWLVSZOQ,052553900X,0.0797433673704475,10
AE3EAPQJCJJ4AIY7I7SDAWLVSZOQ,1335453482,0.0787621778825119,11
AE3EAPQJCJJ4AIY7I7SDAWLVSZOQ,0593438531,0.07074042454333,12
AE3EAPQJCJJ4AIY7I7SDAWLVSZOQ,B09YKQJY3S,0.0685451700787499,13
AE3EAPQJCJJ4AIY7I7SDAWLVSZOQ,149673856X,0.0668998716908976,14
AE3EAPQJCJJ4AIY7I7SDAWLVSZOQ,0593358708,0.0667221603234481,15
AE3EAPQJCJJ4AIY7I7SDAWLVSZOQ,B09RX3D3NT,0.0666001348349079,16
AE3EAPQJCJJ4AIY7I7SDAWLVSZOQ,161620995X,0.0651650632600486,17
AE3EAPQJCJJ4AIY7I7SDAWLVSZOQ,0593296990,0.0644455136909455,18
AE3EAPQJCJJ4AIY7I7SDAWLVSZOQ,0593337220,0.0640905725349521,19
AE3EAPQJCJJ4AIY7I7SDAWLVSZOQ,0593318935,0.0627132689723968,20
AE3TGLTUPIVZRH5J6CUCYFDBIVPA,1982198990,0.3994413704683971,1
AE3TGLTUPIVZRH5J6CUCYFDBIVPA,0593420039,0.3405859906010091,2
AE3TGLTUPIVZRH5J6CUCYFDBIVPA,0593335120,0.3361189292802363,3
AE3TGLTUPIVZRH5J6CUCYFDBIVPA,0593158067,0.32618818,4
AE3TGLTUPIVZRH5J6CUCYFDBIVPA,1668004402,0.3136215364790439,5
AE3TGLTUPIVZRH5J6CUCYFDBIVPA,0593336488,0.3125819227373266,6
AE3TGLTUPIVZRH5J6CUCYFDBIVPA,1982175257,0.3058689400691241,7
AE3TGLTUPIVZRH5J6CUCYFDBIVPA,0593186508,0.1465437271713674,8
AE3TGLTUPIVZRH5J6CUCYFDBIVPA,0593431111,0.11958227442106,9
AE3TGLTUPIVZRH5J6CUCYFDBIVPA,0593539982,0.1187094111026406,10
AE3TGLTUPIVZRH5J6CUCYFDBIVPA,052553900X,0.1090150275615352,11
AE3TGLTUPIVZRH5J6CUCYFDBIVPA,0593358708,0.0984371507574606,12
AE3TGLTUPIVZRH5J6CUCYFDBIVPA,0593337220,0.0945546924765551,13
AE3TGLTUPIVZRH5J6CUCYFDBIVPA,0593422511,0.0941469704079151,14
AE3TGLTUPIVZRH5J6CUCYFDBIVPA,0593446062,0.0937518411786794,15
AE3TGLTUPIVZRH5J6CUCYFDBIVPA,B09P9KH5V5,0.0888053523080468,16
AE3TGLTUPIVZRH5J6CUCYFDBIVPA,0593296990,0.0881017404068058,17
AE3TGLTUPIVZRH5J6CUCYFDBIVPA,1250219396,0.0865719540325909,18
AE3TGLTUPIVZRH5J6CUCYFDBIVPA,0593438698,0.0858648548185825,19
AE3TGLTUPIVZRH5J6CUCYFDBIVPA,059333521X,0.0858421519538998,20
AE4QPNDMOUJFWU35OGY2YJBROXGQ,1250841747,0.3182651138204336,1
AE4QPNDMOUJFWU35OGY2YJBROXGQ,0316158232,0.3076201133557665,2
AE4QPNDMOUJFWU35OGY2YJBROXGQ,1728247624,0.2634449,3
AE4QPNDMOUJFWU35OGY2YJBROXGQ,0316312487,0.25175923,4
AE4QPNDMOUJFWU35OGY2YJBROXGQ,1250797233,0.2513079850208759,5
AE4QPNDMOUJFWU35OGY2YJBROXGQ,059333521X,0.2455339848893523,6
AE4QPNDMOUJFWU35OGY2YJBROXGQ,0063031361,0.2415055003454208,7
AE4QPNDMOUJFWU35OGY2YJBROXGQ,1250808367,0.2330342866789913,8
AE4QPNDMOUJFWU35OGY2YJBROXGQ,1982198990,0.2270422882621479,9
AE4QPNDMOUJFWU35OGY2YJBROXGQ,0063056038,0.2064197321284979,10
AE4QPNDMOUJFWU35OGY2YJBROXGQ,1639101640,0.0773433870035886,11
AE4QPNDMOUJFWU35OGY2YJBROXGQ,0593420039,0.0760182425690156,12
AE4QPNDMOUJFWU35OGY2YJBROXGQ,052553900X,0.0619640907087522,13
AE4QPNDMOUJFWU35OGY2YJBROXGQ,0593438531,0.0569846003924426,14
AE4QPNDMOUJFWU35OGY2YJBROXGQ,161620995X,0.0562096206452325,15
AE4QPNDMOUJFWU35OGY2YJBROXGQ,059342753X,0.0555687291777134,16
AE4QPNDMOUJFWU35OGY2YJBROXGQ,0593358708,0.0516465569512695,17
AE4QPNDMOUJFWU35OGY2YJBROXGQ,B09TZP4WJC,0.0514898807346564,18
AE4QPNDMOUJFWU35OGY2YJBROXGQ,0593335120,0.0507945067668616,19
AE4QPNDMOUJFWU35OGY2YJBROXGQ,0593318935,0.0503266053801968,20
AE5VDPZLE6KSSZ3ZYPWBTL7K5NRQ,B0B55DLSJ9,0.442644,1
AE5VDPZLE6KSSZ3ZYPWBTL7K5NRQ,B0B9KH5M24,0.42525733,2
AE5VDPZLE6KSSZ3ZYPWBTL7K5NRQ,B0B662JB2K,0.4229400704183793,3
AE5VDPZLE6KSSZ3ZYPWBTL7K5NRQ,B0B6TB8MGC,0.3769354949342072,4
AE5VDPZLE6KSSZ3ZYPWBTL7K5NRQ,B0B4HR21KP,0.3754522576213002,5
AE5VDPZLE6KSSZ3ZYPWBTL7K5NRQ,B0B7GRVSLV,0.3710221842292857,6
AE5VDPZLE6KSSZ3ZYPWBTL7K5NRQ,B0B6611GQH,0.1637250539025515,7
AE5VDPZLE6KSSZ3ZYPWBTL7K5NRQ,1982198990,0.1516512723129272,8
AE5VDPZLE6KSSZ3ZYPWBTL7K5NRQ,0593335120,0.1439344998373151,9
AE5VDPZLE6KSSZ3ZYPWBTL7K5NRQ,059333521X,0.141752048287028,10
AE5VDPZLE6KSSZ3ZYPWBTL7K5NRQ,B0B8TFPSPY,0.0952265414397567,11
AE5VDPZLE6KSSZ3ZYPWBTL7K5NRQ,084071498X,0.0819447283702522,12
AE5VDPZLE6KSSZ3ZYPWBTL7K5NRQ,B0BJ57JZSD,0.0738649024939423,13
AE5VDPZLE6KSSZ3ZYPWBTL7K5NRQ,1496733568,0.0719857553734159,14
AE5VDPZLE6KSSZ3ZYPWBTL7K5NRQ,1250795974,0.0714032703936398,15
AE5VDPZLE6KSSZ3ZYPWBTL7K5NRQ,0593159446,0.0609207754604138,16
AE5VDPZLE6KSSZ3ZYPWBTL7K5NRQ,0593500105,0.0602531394615769,17
AE5VDPZLE6KSSZ3ZYPWBTL7K5NRQ,0593438531,0.0568462203888113,18
AE5VDPZLE6KSSZ3ZYPWBTL7K5NRQ,0593496345,0.0551275560181546,19
AE5VDPZLE6KSSZ3ZYPWBTL7K5NRQ,B0BH52VYK9,0.0548097075692439,20
AE62UDFPD3BEKKRXMESTT3GKFVYQ,B0BGZLG2N1,0.4794516014224559,1
AE62UDFPD3BEKKRXMESTT3GKFVYQ,B0B88QGVB1,0.3982973274807357,2
AE62UDFPD3BEKKRXMESTT3GKFVYQ,B0BGNMDBYJ,0.3492563,3
AE62UDFPD3BEKKRXMESTT3GKFVYQ,B0BGKZBQ3B,0.3244693086797511,4
AE62UDFPD3BEKKRXMESTT3GKFVYQ,B0BJ57JZSD,0.2799401833142638,5
AE62UDFPD3BEKKRXMESTT3GKFVYQ,B0BM2VDTJV,0.2281778655981445,6
AE62UDFPD3BEKKRXMESTT3GKFVYQ,B09P4X7YJT,0.2230319867062568,7
AE62UDFPD3BEKKRXMESTT3GKFVYQ,B09RW9QZB5,0.2191805061283493,8
AE62UDFPD3BEKKRXMESTT3GKFVYQ,B0BCSB1G9Z,0.2157916742756247,9
AE62UDFPD3BEKKRXMESTT3GKFVYQ,B09JM777YL,0.2152467743405818,10
AE62UDFPD3BEKKRXMESTT3GKFVYQ,B09RVZN4CY,0.2136266069024658,11
AE62UDFPD3BEKKRXMESTT3GKFVYQ,059333521X,0.2105409756889343,12
AE62UDFPD3BEKKRXMESTT3GKFVYQ,1736132997,0.2056799045189523,13
AE62UDFPD3BEKKRXMESTT3GKFVYQ,B0BJVJ62K4,0.1270369394966721,14
AE62UDFPD3BEKKRXMESTT3GKFVYQ,B0BHL4N9MK,0.1215572983289909,15
AE62UDFPD3BEKKRXMESTT3GKFVYQ,B0BHMS26KN,0.121334763177967,16
AE62UDFPD3BEKKRXMESTT3GKFVYQ,B0BMSV6R9T,0.1138953036014557,17
AE62UDFPD3BEKKRXMESTT3GKFVYQ,B0BM4BXQ4B,0.0802572930663013,18
AE62UDFPD3BEKKRXMESTT3GKFVYQ,1728247624,0.0794706810276213,19
AE62UDFPD3BEKKRXMESTT3GKFVYQ,1613163029,0.0790002013103604,20
AE6CQMYA5XSC535FMQ6H2JIKNXIQ,B0B1PFQ7ZT,0.45157218,1
AE6CQMYA5XSC535FMQ6H2JIKNXIQ,B0B662JB2K,0.4354732519124508,2
AE6CQMYA5XSC535FMQ6H2JIKNXIQ,B0B9KH5M24,0.42957908,3
AE6CQMYA5XSC535FMQ6H2JIKNXIQ,B0B55DLSJ9,0.4278712,4
AE6CQMYA5XSC535FMQ6H2JIKNXIQ,B0B6TB8MGC,0.3935611669161415,5
AE6CQMYA5XSC535FMQ6H2JIKNXIQ,B0B7GRVSLV,0.3554387223715925,6
AE6CQMYA5XSC535FMQ6H2JIKNXIQ,B0B6611GQH,0.209718977499774,7
AE6CQMYA5XSC535FMQ6H2JIKNXIQ,1982198990,0.1542771135650253,8
AE6CQMYA5XSC535FMQ6H2JIKNXIQ,059333521X,0.1536370182046115,9
AE6CQMYA5XSC535FMQ6H2JIKNXIQ,0593335120,0.1530777783926815,10
AE6CQMYA5XSC535FMQ6H2JIKNXIQ,0593337220,0.1388165689338612,11
AE6CQMYA5XSC535FMQ6H2JIKNXIQ,B0B8TFPSPY,0.0920421587196737,12
AE6CQMYA5XSC535FMQ6H2JIKNXIQ,B0BJ57JZSD,0.072366722972095,13
AE6CQMYA5XSC535FMQ6H2JIKNXIQ,1496733568,0.0700514160990348,14
AE6CQMYA5XSC535FMQ6H2JIKNXIQ,B0BH52VYK9,0.0630178332368221,15
AE6CQMYA5XSC535FMQ6H2JIKNXIQ,0593159446,0.0615398932104736,16
AE6CQMYA5XSC535FMQ6H2JIKNXIQ,0593500105,0.0582422513017058,17
AE6CQMYA5XSC535FMQ6H2JIKNXIQ,0593438531,0.0574239297794181,18
AE6CQMYA5XSC535FMQ6H2JIKNXIQ,B0B68X4KZN,0.0518880694460633,19
AE6CQMYA5XSC535FMQ6H2JIKNXIQ,0593496345,0.0507821127074655,20
AE7O4IIUXBOQ6L7PSTRMIYDO7BIA,1982198990,0.3064194861121272,1
AE7O4IIUXBOQ6L7PSTRMIYDO7BIA,0593158067,0.2586786,2
AE7O4IIUXBOQ6L7PSTRMIYDO7BIA,1250274141,0.2564111105665826,3
AE7O4IIUXBOQ6L7PSTRMIYDO7BIA,B09NTK4D44,0.2520515600468838,4
AE7O4IIUXBOQ6L7PSTRMIYDO7BIA,0593335120,0.2500870669662416,5
AE7O4IIUXBOQ6L7PSTRMIYDO7BIA,1250271398,0.0957906073472365,6
AE7O4IIUXBOQ6L7PSTRMIYDO7BIA,0593420039,0.0880773200829786,7
AE7O4IIUXBOQ6L7PSTRMIYDO7BIA,052553900X,0.0836276139467829,8
AE7O4IIUXBOQ6L7PSTRMIYDO7BIA,1335453482,0.0820365521684013,9
AE7O4IIUXBOQ6L7PSTRMIYDO7BIA,1668004402,0.074439593305428,10
AE7O4IIUXBOQ6L7PSTRMIYDO7BIA,B09YKQJY3S,0.0713033759562045,11
AE7O4IIUXBOQ6L7PSTRMIYDO7BIA,149673856X,0.0700306249300405,12
AE7O4IIUXBOQ6L7PSTRMIYDO7BIA,0593358708,0.0690254546418666,13
AE7O4IIUXBOQ6L7PSTRMIYDO7BIA,B09RX3D3NT,0.0688250491991065,14
AE7O4IIUXBOQ6L7PSTRMIYDO7BIA,0593422511,0.067694456320821,15
AE7O4IIUXBOQ6L7PSTRMIYDO7BIA,0593296990,0.0675846119528907,16
AE7O4IIUXBOQ6L7PSTRMIYDO7BIA,0593446062,0.0674103467182105,17
AE7O4IIUXBOQ6L7PSTRMIYDO7BIA,0593337220,0.0663030226544976,18
AE7O4IIUXBOQ6L7PSTRMIYDO7BIA,0593438531,0.0660242952079442,19
AE7O4IIUXBOQ6L7PSTRMIYDO7BIA,0593318935,0.0657679907421112,20
AE7TOMCDC2DAY3YFLXOQZW43AMZA,1982198990,0.3604256418642569,1
